id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
737435,FAB F1/Festival w/ Intl. FLAIR,3781862,Victoria,,78744,30.19580282113039,-97.69590011529883,Entire home/apt,500,1,0,,,3,336
7115677,"Remodeled townhome, No extra fees!",37275788,Emily,,78744,30.18817289897535,-97.74358427697521,Entire home/apt,150,1,6,2015-09-21,1.51,1,161
77039,Onion Creek Ranch ,411999,Lin,,78744,30.161967932496527,-97.76804668559612,Entire home/apt,160,2,6,2013-03-11,0.11,2,364
8580239,F1 wknd hse rental-Perfect location,45157238,Brook,,78744,30.19144955692168,-97.75904322952601,Entire home/apt,699,1,0,,,1,16
5442534,Private Bedroom - close to  SXSW!,3957903,David,,78744,30.161938839589517,-97.78444568346828,Private room,110,3,0,,,1,0
8883910,Private room near Airport room 2,6179075,Matt,,78744,30.191823740013103,-97.73320603563432,Private room,59,1,0,,,2,340
8794995,3 Bedroom Close to F1 Track,11041814,Kristan,,78744,30.19073961394012,-97.7516136483793,Entire home/apt,200,1,0,,,1,364
8633387,AMAZING ROOM RENTAL FOR ACL,45397926,Brianna,,78744,30.18778359884562,-97.75968672495476,Private room,45,3,2,2015-10-13,1.71,2,12
2481693,A home near Downtown and Airport,12695998,Norma,,78744,30.19417931978029,-97.7345283277284,Entire home/apt,625,1,0,,,1,365
174023,Spacious & Fully Furnished Austin,41259,,,78744,30.16332730687339,-97.7840335939526,Entire home/apt,239,2,5,2015-08-31,0.11,3,365
4242936,Spacious Home 10 Min from Downtown!,22017087,Emily,,78744,30.190645081293372,-97.73746997207549,Entire home/apt,195,2,7,2015-10-27,0.53,1,277
2094758,1 BR/1BH Near D-town / Formula 1,10687718,Mark,,78744,30.19909020635029,-97.73069729719292,Private room,85,1,2,2014-07-01,0.10,1,365
7698286,Comfy bedroom in South East Austin,16074579,Kara,,78744,30.187664472014,-97.75397170596898,Private room,75,2,3,2015-10-26,2.57,1,364
5774989,Style. Price. Location. +Cozy Room+,274907,Patrick,,78744,30.19173635533054,-97.73756622924456,Private room,65,1,8,2015-10-27,1.14,1,365
458095,2/2 upstairs n home near airport/F1,2276930,J & R,,78744,30.20485647314106,-97.73282751430361,Private room,80,3,9,2015-10-26,0.25,1,274
8486399,Spacious and Modern in SE Austin,11489461,Travis And Samantha,,78744,30.19186393712253,-97.73998810203021,Private room,80,2,2,2015-10-25,2,1,273
8954633,Book Me! New! Gated! Private Area!,46801636,Nessie,,78744,30.176666067789824,-97.7772254016393,Entire home/apt,79,1,1,2015-10-27,1,1,350
743362,SXSW Home 10 mins to DT  3BR/2BTH ,3893968,Scott,,78744,30.19737296473935,-97.69581657228295,Entire home/apt,200,2,1,2015-04-14,0.14,1,365
9118683,Luxury 1BR Convenient to Downtown,25502739,Sarah,,78744,30.175789907493503,-97.77813694579179,Entire home/apt,68,2,0,,,1,84
2539594,FAB F1 Single Traveler Comfort,3781862,Victoria,,78744,30.197357373836045,-97.69462021201869,Private room,50,1,39,2015-11-01,1.97,3,341
8084383,Horse Ranch House Room,411999,Lin,,78744,30.16202611432011,-97.76739825635659,Private room,48,2,2,2015-10-25,2,2,320
8374310,Private room in Austin near Airport,6179075,Matt,,78744,30.192327991743966,-97.73320329437247,Private room,69,1,1,2015-10-26,1,2,343
5251485,Hostel style Farm House,27179996,Pepper,,78744,30.199753559197752,-97.73634408056226,Shared room,50,2,1,2015-03-23,0.13,1,250
7884851,Spacious & Comfortable 3 Bedroom,37601687,Rocio,,78744,30.197918357442184,-97.73259662937325,Entire home/apt,90,3,1,2015-09-14,0.54,1,22
7821332,15 mins to downtown,1120032,Rohit,,78744,30.188700392702245,-97.74055175097227,Private room,40,2,6,2015-09-29,2.14,1,328
5626595,SXSW Room ,29161633,Casandra,,78744,30.178694086119364,-97.75263751938797,Private room,200,1,0,,,1,215
9008312,Cute apt 10 mins from downtown!,26157270,Delia,,78744,30.17736860561269,-97.77869179882059,Entire home/apt,100,1,1,2015-10-25,1,1,363
2420341,"Austin, TX - Close to everything!",11094748,Preston,,78744,30.19804572245223,-97.73201859345461,Private room,40,1,2,2014-06-08,0.11,1,310
287303,Nice Home In Austin Close To Downtn,41259,Vincent,,78744,30.18028850992972,-97.76979792932032,Entire home/apt,189,2,5,2015-07-11,0.15,3,365
5559294,Private bedroom available.,28819500,Mo,,78744,30.187942535673844,-97.75797251711474,Private room,90,1,0,,,1,365
937923,ARTISTS HOME!! ENTIRE HOUSE! south,230553,Sevylla,,78744,30.20086995361935,-97.75330154623192,Entire home/apt,200,3,7,2015-10-05,0.22,2,362
8867157,4 Bedroom Home Near Airport & F1,13419904,Lyndsi,,78744,30.19801532440343,-97.70311920498908,Entire home/apt,1249,1,0,,,1,0
9030996,Formula 1 Weekend,47139886,Luis,,78744,30.201192191654396,-97.69459927803929,Private room,75,1,0,,,1,365
5686309,"Clean, comfortable, inexpensive. ",21827879,Jacob,,78744,30.18025921135274,-97.775096410013,Private room,175,1,0,,,1,365
2702503,Private room in home w/ rockwall,3623448,Noel & Rich,,78744,30.177101354195223,-97.75763510549467,Private room,99,1,0,,,1,365
2355397,Large Home Minutes From Downtown,12027852,Jake,,78744,30.195924324034095,-97.72928854412844,Entire home/apt,325,2,0,,,1,13
2439799,SXSW Ranch 15 minutes from downtown,12471781,Marcia,,78744,30.163836783325205,-97.77189389024772,Private room,100,7,0,,,1,365
1682683,Airstream Vintage '74,8898120,Kate,,78744,30.160708711439533,-97.76280976788813,Entire home/apt,70,1,9,2015-10-05,0.45,1,365
3944761,New remodel ready for your F1 vacay,20441814,Johnny And Kashia,,78744,30.192871419158244,-97.74861844894247,Entire home/apt,600,3,0,,,1,365
4377885,Adorable home in East Austin,22730166,Janice,,78744,30.190778558041295,-97.73996389327513,Entire home/apt,250,2,6,2015-10-27,0.77,1,364
68816,GREAT HOME NEAR SOUTH PARK ,41259,,,78744,30.160882793861138,-97.77963669934786,Entire home/apt,229,2,10,2015-07-06,0.19,3,365
1508544,Nice Upscale House In Austin,41259,,,78744,30.162305550691404,-97.78449461428485,Entire home/apt,199,2,0,,,3,365
5151795,Professional Apartment in SW Austin,6529912,Daniel,,78736,30.22992846040927,-97.8813377967581,Private room,85,1,0,,,1,365
3338584,Hill Country Guest House,8568441,Steve,,78736,30.255271319455552,-97.90429683687758,Private room,159,1,0,,,2,365
377042,South Austin home,1893059,Julia,,78736,30.237385119360713,-97.90591717679789,Private room,125,1,0,,,1,365
1885475,Luxury Hill Country Suite  ,8568441,Steve,,78736,30.253545076209893,-97.90485132648615,Private room,135,2,0,,,2,365
2477149,Treetop Cottage,10016722,Michael,,78736,30.245919686105786,-97.9110731194456,Entire home/apt,150,2,10,2015-10-24,0.54,1,228
8143666,Newly built antique tiny house,42998480,Peter,,78736,30.249472813443223,-97.92115654558023,Entire home/apt,175,3,0,,,1,42
7897305,Amazing home 25 min to F1 track!,41638254,Steve,,78736,30.242546479332297,-97.89911456433376,Entire home/apt,450,2,0,,,1,57
657149,Entire home with plenty of parking!,3304383,Joe And Suzanne,,78736,30.237571850706782,-97.93723188116707,Entire home/apt,550,2,0,,,1,365
1713273,SW Austin Easy to SxSW and F 1,8995985,Linda,,78736,30.244281616308825,-97.89331664778489,Entire home/apt,200,2,1,2014-10-27,0.08,1,363
373488,1 BR Efficiency Duplex for SXSW,1878826,Karen,,78736,30.25472597390986,-97.92384138828714,Entire home/apt,150,2,0,,,1,365
2296386,Peaceful retreat in Hill Country,9240919,John And Vivien,,78736,30.251331351179097,-97.92872649630866,Private room,65,2,30,2015-11-05,1.49,2,353
1836617,Private ranch 15 min from downtown,9601914,Natalie,,78736,30.23727301458334,-97.88318193866925,Entire home/apt,1380,3,0,,,1,250
9276488,2b 2b or 1b&b apartment,48176023,Clinton,,78736,30.243125518990603,-97.88503583255003,Entire home/apt,100,1,0,,,1,334
960435,The Fleur de Lis Room,5229039,Carol,,78736,30.234687965600674,-97.8994941304339,Private room,75,2,4,2015-10-03,0.21,1,65
1757346,Relaxing retreat in Hill Country,9240919,John And Vivien,,78736,30.262911539967345,-97.93827972534692,Private room,65,2,25,2015-10-20,1.24,2,340
5397140,2.6 miles to SXSW--$8.00 uber fare!,27979718,Veronica,,78741,30.23367905676892,-97.73321085196265,Entire home/apt,250,2,0,,,1,310
5617149,Riverside 1 Bedroom Apartment,29115921,Chris,,78741,30.24275493014983,-97.72719417308606,Entire home/apt,139,1,4,2015-10-25,0.65,1,216
8227170,Lakeshore Retreat in Downtown ATX,4929310,Ryan,,78741,30.246275479068373,-97.7279692417981,Entire home/apt,299,1,3,2015-10-12,1.91,11,350
7578010,"Cozy Bedroom, Private Bathroom",5578559,Raymond,,78741,30.24061500800993,-97.72431122409111,Private room,65,2,16,2015-11-02,7.06,1,22
966026,Walk to Downtown-On the River,4067444,Ruba,,78741,30.249687545187157,-97.73565918211372,Private room,75,2,75,2015-10-24,3.28,2,347
8285380,Downtown Waterfront ACL F1 Rental!,43685095,Mark,,78741,30.2494839961372,-97.73557554934393,Entire home/apt,200,3,4,2015-10-27,3.08,1,34
5774327,College student housing! ,29958678,Courtney,,78741,30.23859941603325,-97.71391751430409,Private room,515,1,0,,,1,365
79165,Madeleine Room - Central Austin,425988,Team CinnaMan,,78741,30.237344703583897,-97.73190250011623,Private room,85,1,29,2015-09-21,0.51,3,355
400517,Room/Bike/Pool on Town Lake Trail,1649731,Steven,,78741,30.24339830354106,-97.72570873886853,Private room,65,1,93,2015-09-14,2.19,6,233
9049378,Modern Apt. Rear Dtown F1 is here!,35664205,Bianca,,78741,30.23041326505221,-97.72521020695089,Entire home/apt,169,1,0,,,3,0
5447133,SXSW Room Minutes From Downtown,28254492,Kelsey,,78741,30.243053443874278,-97.72295143429696,Private room,150,1,1,2015-03-15,0.13,1,230
8554604,Euro Hostel/Dorm Style by Downtown,29175568,Edward,,78741,30.247629193711553,-97.73269142302448,Shared room,23,1,3,2015-10-17,2.50,5,155
6403925,Euro Hostel/Dorm Style by Downtown,29175568,Edward,,78741,30.247273416648913,-97.7307060776493,Shared room,23,1,7,2015-10-24,1.27,5,138
6449935,Artsy Austinite's Apartment,33195866,Adrian,,78741,30.233991602592937,-97.7380795289213,Private room,33,1,28,2015-11-02,5.00,1,274
5549982,Sunny Master Bed & Bath,28775011,Johnny,,78741,30.230923305764474,-97.725760753783,Private room,130,1,0,,,1,221
1777542,Spacious townhouse perfect for SXSW,8752986,Alex,,78741,30.23302878238934,-97.73107043031865,Private room,300,1,1,2014-03-14,0.05,1,365
5506227,Private Room & Bath Near Everything,16389367,Abbie,,78741,30.240200253862685,-97.71495915496583,Private room,55,2,28,2015-11-04,3.59,1,73
3913413,Groovy Casita 3 miles to Downtown!,6655964,Anna,,78741,30.2295368726342,-97.71746907514049,Entire home/apt,270,2,1,2014-10-13,0.08,2,365
2454974,2.5 miles to Downtown House ,11604047,Antonio,,78741,30.22833428526664,-97.71078384721271,Entire home/apt,600,1,0,,,1,365
5174375,Contemporary Townhome by the Lake,26763044,Ishmael,,78741,30.238544548472362,-97.72490933413197,Private room,200,2,1,2015-03-23,0.13,1,258
5358669,Cool SXSW rooms for rent,6103072,Jacob,,78741,30.230709956604567,-97.7250286255411,Private room,95,4,0,,,1,239
4145709,Austin bed with breakfast!,1689733,Beata & Davvi,,78741,30.24161454093962,-97.72420913932795,Private room,100,1,3,2015-03-18,0.38,1,365
378626,Airport F1 COTA SXSW ACL Downtown,1419239,Suzanne,,78741,30.225098382591582,-97.72700750220858,Shared room,39,1,36,2015-10-20,0.81,1,168
6556314,"1150SqFt on Town Lake, 1.5m from DT",34289252,Justin,,78741,30.2434181859711,-97.72296958474514,Entire home/apt,155,1,8,2015-10-19,1.73,1,357
8557322,APARTMENT ROOM W PRIVATE BATHROOM,42635657,Mark,,78741,30.233337555162223,-97.72923398138833,Private room,80,1,1,2015-10-06,0.91,1,364
7824307,Couch near DOWNTOWN/6th/ZILKER PARK,29175568,Edward,,78741,30.246154642807184,-97.73121173823885,Shared room,20,1,2,2015-10-19,1.62,5,39
8628437,Modern bedroom Near Downtown,35664205,Bianca,,78741,30.24031985200905,-97.7292926890158,Private room,50,1,0,,,3,13
8553329,"Full apartment, 1.5 mi from DT",2206413,Sandy,,78741,30.243174135686953,-97.73414579517745,Entire home/apt,199,2,0,,,2,355
8072229,Clean Apartment in Heart of Austin,23916001,Marcos,,78741,30.24308736416016,-97.73061915074501,Entire home/apt,45,2,0,,,1,0
8501894,Downtown - 5 Minute Drive East,44768122,Teo,,78741,30.24279562818431,-97.72516764494578,Private room,75,1,0,,,2,298
2365093,Great SXSW condo- walk to Downtown!,860438,Charlotte,,78741,30.244112344632228,-97.72334704783448,Entire home/apt,490,1,0,,,1,365
7771763,Walk to Rainey St Towne Lake & more,8449853,Greg,,78741,30.245106491059925,-97.73453356861523,Private room,59,2,1,2015-10-18,1,4,365
5447230,Cool Spot in a Chill Place,8167447,Martin,,78741,30.238548045772607,-97.73467053760355,Private room,35,27,2,2015-03-28,0.24,1,107
5490879,"Downtown, SoCo, Zilker! So Close",28471749,Anne,,78741,30.23075976838033,-97.7423487888336,Private room,88,1,3,2015-10-26,0.39,2,268
8208293,Cozy Private Rm Close to Downtown,43283362,Calyn,,78741,30.22792592347659,-97.73946135280777,Private room,110,1,0,,,1,364
8570380,Huge house for ACL 3min to downtown,45104719,Clayton,,78741,30.242502926246285,-97.73247485520653,Entire home/apt,800,1,1,2015-10-05,0.86,1,237
900372,Charming House in downtown,423474,Crystal,,78741,30.243344767142005,-97.73184390692552,Private room,200,2,2,2015-03-18,0.10,1,365
969135,Detached Studio w/ Full Bath,5291325,Erica,,78741,30.224637102631668,-97.73361632613359,Private room,77,1,82,2015-10-26,2.79,1,358
8761954,Artistic Pad/ Trendy ATX Area.,45946815,Michaelah,,78741,30.227623497433672,-97.72722537965217,Shared room,85,1,0,,,1,62
733078,South Austin Ranchette for SXSW!,3818698,A.,,78741,30.243801948260362,-97.73402560904839,Entire home/apt,225,3,1,2013-03-13,0.03,1,241
8173459,Cute apartment near SOCO,43136550,Cecili,,78741,30.221688529746704,-97.74453226135422,Private room,70,1,1,2015-10-04,0.86,1,365
8289314,A Nerd's Dreamscape,20733960,Jacob,,78741,30.229377563335937,-97.73704505952787,Private room,45,1,2,2015-10-14,1.76,1,363
8310174,Lake Front a mile from Downtown,22780249,Aaron,,78741,30.245862154917987,-97.73135475841059,Entire home/apt,300,2,0,,,1,365
980535,Private room for up to 2 guests,5368799,David,,78741,30.23133516268199,-97.73627747932385,Private room,250,1,0,,,1,365
8665469,Room in Southeast Austin for ACL,45167697,Jacob,,78741,30.240222829188244,-97.69554168680246,Private room,149,1,0,,,1,365
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.22442638062107,-97.69072288848183,Private room,60,1,3,2015-06-15,0.15,5,354
79196,Tower Suite - Fab in central Austin,425988,Team CinnaMan,,78741,30.23700118843302,-97.73383375201685,Private room,120,1,16,2015-10-12,0.28,3,355
783943,Private Room/5 miles from DT,2374829,John,,78741,30.22564294944956,-97.69151155304785,Private room,60,2,20,2015-08-22,0.55,5,364
8583663,Location,28837425,Greg,,78741,30.24181443089486,-97.729919449321,Entire home/apt,200,1,1,2015-10-25,1,1,365
2138579,Private Room/Shared BATH NearDwnTwn,2374829,John,,78741,30.225526056767414,-97.68813389212107,Private room,60,1,9,2015-10-11,0.45,5,326
557128,3 Miles to Downtown Austin TX ,2738981,Billy Joe,,78741,30.234535694773303,-97.73407670436394,Private room,199,1,3,2015-04-20,0.14,3,365
2556255,Place to rent for SXSW,13088390,Phu,,78741,30.23221442313271,-97.73012470382456,Private room,180,1,0,,,1,365
2470492,Bedroom close to Downtown ATX,53691,Ryan,,78741,30.22332114047194,-97.69100631714987,Private room,50,2,1,2015-05-13,0.17,1,338
5316929,Entrepreneur and Tech House,8167447,Martin,,78741,30.23826929897886,-97.73601304520527,Private room,30,27,2,2015-10-20,0.27,1,253
2476256,Renting 1b/1b just off 35/oltorf ,12665242,Zack,,78741,30.226072873015163,-97.72527455927928,Private room,125,1,0,,,1,365
787463,PRIVATE ROOM! CLEAN & COMFORTABLE,2374829,John,,78741,30.223970822923402,-97.68973189585061,Private room,60,1,1,2015-09-01,0.44,5,347
789994,"Private room in 2 BR apt Austin, TX",4162906,Edward Jack,,78741,30.231876653279514,-97.73353880633658,Private room,125,1,0,,,1,365
5441730,Tech and Entrepreneur House,8167447,Martin,,78741,30.23716856606101,-97.73414136991478,Private room,40,13,0,,,1,351
2249281,Great Room Mins to Downtown,1798491,Blaine,,78741,30.23030622421797,-97.73922605693339,Private room,75,1,40,2015-09-15,2.05,3,364
6199492,Walk downtown - Hike n Bike trail,8449853,Greg,,78741,30.245351344734473,-97.73281681595917,Private room,99,1,2,2015-09-12,0.38,4,365
8611833,perfect lake view and in downtown,44914112,Alicia,,78741,30.247528090996614,-97.73185252763287,Private room,80,1,3,2015-10-25,2.43,1,364
5193390,Private room with attached bathroom,21855047,Mandy,,78741,30.240515296866704,-97.73193698314648,Private room,200,1,0,,,1,365
324605,SXSW - Room in Lovely Apartment!,1660757,Beryl,,78741,30.23958838725068,-97.73257695056458,Private room,99,5,0,,,1,90
503809,"Clean, Comfortable and Affordable",2484820,Sheila,,78741,30.22117927617261,-97.73517975491035,Entire home/apt,116,1,46,2015-10-24,3.80,2,62
539839,Comfortable Family Vacation House,2484820,Sheila,,78741,30.221424465829035,-97.7348379332135,Entire home/apt,135,1,31,2015-10-20,0.90,2,35
5372075,The Loft,376190,JuanCarlos,,78741,30.227587612999645,-97.73674483572228,Entire home/apt,88,1,28,2015-11-03,3.32,2,357
7622463,Great private room close to town,38693841,Christina,,78741,30.22900061744119,-97.70404865821953,Private room,55,1,0,,,2,364
7912794,Great spot for a quick trip to ATX!,29758310,Amanda,,78741,30.232335216508474,-97.73133926067625,Private room,50,1,0,,,1,46
2528829,#SWSW-one exit away!! Book ASAP.,12931899,Molly,,78741,30.240413089330776,-97.73205994746073,Entire home/apt,300,1,0,,,1,365
8289304,Mid Mod Studio 4 mi from Downtown,38605373,Patricia,,78741,30.23124441805094,-97.7372516111203,Entire home/apt,60,1,8,2015-11-02,5.45,1,64
4240976,A Cozy & Convenient Austin Studio,22006519,Jessica,,78741,30.247550891166043,-97.73065811998212,Entire home/apt,150,1,1,2015-10-26,1,1,353
5479478,"Central, large 1BD with great view!",28415105,Carlo,,78741,30.244516788310786,-97.71903620164947,Entire home/apt,150,2,0,,,1,314
1021247,Look no further! This is the place!,3380834,Eric And Meredith,,78741,30.227620082742106,-97.74344417287239,Entire home/apt,175,2,46,2015-11-01,6.16,1,135
1623262,Hilltop Reno for SXSW,8632132,Amy,,78741,30.24180345544516,-97.73431963900353,Entire home/apt,900,4,1,2014-03-17,0.05,1,365
5550280,Modern Home + Rooftop w/ DT Views!,12762942,Valerie,,78741,30.242432933479673,-97.73433772411553,Entire home/apt,900,1,0,,,2,362
2342760,Kat-Bird Cottage,11964016,Eric,,78741,30.22646837017382,-97.74303692743692,Entire home/apt,175,1,16,2015-10-18,2.65,1,361
8614942,Cozy historic home - Dog Friendly,30070264,Brandon,,78741,30.2251348413382,-97.73314818698191,Entire home/apt,450,2,0,,,1,67
8324986,Close to downtown and the airport,12485828,Sandy,,78741,30.23171428826271,-97.70412721606449,Entire home/apt,199,2,1,2015-11-06,1,1,364
3543315,1 BEDROOM APT RENTAL FOR ACL,11941581,Cameron,,78741,30.2488371541019,-97.73540107639485,Entire home/apt,500,1,0,,,1,365
7971694,1 BR apt + 2 bikes by the lake,42057011,Javier,,78741,30.23823083911907,-97.72083856121515,Entire home/apt,125,3,2,2015-10-13,2,1,357
6860288,HIP HAVEN |Downtown|5 BR |Sleeps 10,35949804,Tracey,,78741,30.240565932795374,-97.73239945527855,Entire home/apt,899,3,1,2015-08-02,0.31,6,340
