entity_id,reldesc,reltype,relatedEntityId
30,"Managing Director, BAML Capital Access Funds Management, LLC Team",Position,136235
30,NULL,Position,141102
30,COO,Position,147859
30,"Head of Global Capital Markets",Position,73385
30,"Columbia Recruiting Team",Position,73385
30,"Member, Global Corporate and Investment Banking Operation Committee",Position,73385
30,"Vice President",Position,150145
30,"Vice President",Position,152951
30,"mergers and acquisitions exec",Position,8792
30,"Investment banker",Position,153681
30,"Vice Chairman",Position,142059
30,NULL,Position,10033
30,"Managing Director in Investment Banking",Position,88060
30,"mortgage examiner",Transaction,159827
30,"Vice President of the Private Client Group ",Position,160159
30,NULL,Position,161310
30,"Vice president for investment banking",Position,73994
30,"Vice president for investment banking",Position,164786
30,"Hedge Fund Research",Position,110255
30,"managing director, energy group",Position,4498
30,"Head, High Yield Capital Market",Position,175281
30,NULL,Hierarchy,147850
30,"First Vice President",Position,148538
30,NULL,Position,185817
30,Associate,Position,194053
30,"Portfolio Manager",Position,194055
30,NULL,Position,193998
30,Associate,Position,193997
30,Office,Hierarchy,196267
30,Office,Hierarchy,196268
30,"wholly-owned subsidiary",Hierarchy,147056
30,"Managing Director, Equity Research",Position,154219
30,"global general counsel",Position,199614
30,"Associate, Financial Institutions Investment Banking Group",Position,203365
30,"Chairman of Global Technology Investment Banking",Position,204462
30,NULL,Position,206685
30,"Co head of Merchant Banking",Position,153665
30,NULL,Position,213365
30,"Senior Vice President",Position,213676
30,"Vice president",Position,78600
30,"Executive vice president",Position,184481
30,"Global Head of Mergers and Acquisitions",Position,224543
30,"Bond Trader",Position,226186
30,Division,Hierarchy,226382
30,"first vice president of managed assets",Position,226390
30,"Chairman & CEO",Position,217399
30,"CEO   ",Position,37977
30,Director,Position,130123
30,"Managing Director",Membership,227832
30,NULL,Position,227878
30,"VP, Wealth Management Advisor",Position,230507
30,NULL,Position,230596
30,NULL,Position,249552
30,Partner,Ownership,253911
60,Director,Position,1963
60,Chairman,Position,1963
60,CEO,Position,1963
60,Director,Position,1749
60,Director,Position,1964
60,Director,Position,1965
60,Director,Position,1966
60,Director,Position,1967
60,Director,Position,1968
60,Director,Position,1969
60,Director,Position,1970
60,Director,Position,1971
60,Director,Position,1972
60,President,Position,1973
60,Director,Position,1974
60,Chairman,Position,1974
60,"CEO (Intl)",Position,1974
60,"President (CEO Frito, Lay)",Position,1386
60,"SVP (Chief Personnel Officer)",Position,1975
60,"Chief Financial Officer",Position,1976
60,SVP,Position,1977
60,Secretary,Position,1977
60,Director,Position,1163
60,President,Position,1806
60,Director,Position,1033
60,"Executive Chairman",Position,1033
60,Director,Position,1978
60,Director,Position,1979
60,Lobbyist,Position,20748
60,Lobbyist,Position,20749
60,Lobbyist,Position,20750
60,Lobbyist,Position,20751
60,Lobbyist,Position,20752
60,Lobbyist,Position,20753
60,"Senior Vice President, Global Public Policy",Position,20754
60,Lobbyist,Position,20755
60,NULL,Position,2481
60,"Financial Officer",Position,15121
60,"Assistant Treasurer, Director of Investor Relations",Position,51605
60,"CEO PepsiCo Europe",Position,59990
60,"CEO PepsiCo AMEA",Position,59991
60,NULL,Position,3076
60,SVP,Position,59992
60,Controller,Position,59992
60,"CEO PepsiCo Americas Beverages",Position,59993
60,"EVP PepsiCo Global Operations",Position,3587
60,"Senior V.P. & Treasurer",Position,4886
60,"President of PepsiCo Chicago",Position,59994
60,adviser,Transaction,51490
60,"svp of human resources in Asia",Position,59943
60,VP,Position,10910
60,CEO,Position,84759
60,Chairman,Position,84759
60,Chairman,Position,84760
60,"Institutional investor",Ownership,89690
60,"Senior Vice President",Position,3706
60,President,Position,47228
60,"Vice Chairman",Position,2457
60,NULL,Position,1862
60,President,Position,119665
60,NULL,Position,2612
60,SVP,Position,119667
60,Controller,Position,119667
60,"Executive Vice President",Position,2609
60,"General Counsel",Position,2609
60,"Executive Vice President",Position,119668
60,"CEO Global Nutrition & CSO",Position,119669
60,"CEO, Pepsi Co Asia, Middle East  and Africa",Position,106177
60,"director of corporate planning",Position,155334
60,"Vice President, Global Public Policy and Government Affairs",Position,160115
60,"Vice chairman",Position,2906
60,NULL,Hierarchy,191
60,NULL,Hierarchy,106397
60,NULL,Hierarchy,106398
60,NULL,Hierarchy,106401
60,NULL,Hierarchy,106402
60,NULL,Hierarchy,106403
60,NULL,Hierarchy,147179
60,NULL,Hierarchy,147189
60,NULL,Hierarchy,168598
60,NULL,Hierarchy,174713
60,CEO,Position,183283
60,"EVP Gov Affairs GC & Corp Sec",Position,183284
60,NULL,Position,183285
60,CEO,Position,183286
60,NULL,Position,183287
60,CEO,Position,183288
60,"CFO, PepsiCo Beverages Americas",Position,121732
60,"SVP, Investor Relations",Position,121732
60,"Senior Director for Sustainability and Recycling",Position,185712
60,lobbyist,Transaction,203270
60,subsidiary,Hierarchy,102119
60,"president and CEO",Position,216611
60,"President North American Field Operations",Position,60805
60,NULL,Transaction,229613
60,"Vice President of Marketing",Position,190648
60,"legal representative",Transaction,244876
60,"Institutional investor",Ownership,246616
60,"wholly-owned subsidiary",Hierarchy,253886
88,Director,Position,2343
88,Director,Position,2344
88,Director,Position,105292
88,"Vice Chairman",Position,105292
88,Director,Position,2346
88,Director,Position,1742
88,Director,Position,2049
88,Director,Position,1205
88,"Senior Vice President",Position,2347
88,"Executive Vice President",Position,2348
88,Director,Position,2349
88,Director,Position,2350
88,Director,Position,2351
88,Director,Position,2352
88,"Senior Vice President",Position,2353
88,"Executive Vice President",Position,2354
88,"Vice President",Position,2355
88,"Senior Vice President",Position,2356
88,"General Counsel",Position,2356
88,Secretary,Position,2356
88,"Executive Vice President",Position,2357
88,"Executive Vice President",Position,2358
88,Director,Position,2359
88,"Vice President",Position,2360
88,Controller,Position,2360
88,"Vice President",Position,2361
88,"Vice President",Position,2362
88,Director,Position,2363
88,Chairman,Position,2363
88,CEO,Position,2363
88,"Senior Vice President",Position,2364
88,"Vice President",Position,2365
88,Lobbyist,Position,21770
88,Lobbyist,Position,21771
88,Lobbyist,Position,21772
88,Lobbyist,Position,21773
88,Lobbyist,Position,21774
88,Lobbyist,Position,21775
88,Lobbyist,Position,21776
88,Lobbyist,Position,21777
88,Lobbyist,Position,21778
88,Lobbyist,Position,21779
88,Lobbyist,Position,21780
88,Lobbyist,Position,21781
88,Lobbyist,Position,21782
88,Lobbyist,Position,21783
88,Lobbyist,Position,20468
88,Lobbyist,Position,21785
88,Lobbyist,Position,21786
88,Lobbyist,Position,21787
88,Lobbyist,Position,21788
88,Lobbyist,Position,21789
88,Lobbyist,Position,21790
88,Lobbyist,Position,21792
88,Lobbyist,Position,21793
88,"Executive Vice President",Position,33326
88,"President, Ordinance Systems",Position,43509
88,"Senior Vice President",Position,21370
88,"Vice President/Controller",Position,60087
88,"Senior Vice President",Position,60088
88,"General Counsel",Position,60088
88,Secretary,Position,60088
88,NULL,Position,1833
88,"Vice President",Position,60089
88,"Vice President",Position,60090
88,"International Marketing",Position,73776
88,lobbyist,Transaction,18383
88,"Vice President",Position,119771
88,"Vice President",Position,119772
88,"Vice President",Position,119773
88,Controller,Position,119773
88,"Vice President",Position,119774
88,NULL,Position,1061
88,NULL,Position,59561
88,"Senior Vice President",Position,119775
88,CFO,Position,119775
88,NULL,Position,2353
88,"Vice President, Customer Requirements",Position,128010
88,"SVP and general manager of Intel Solutions Unit",Position,127048
88,"VP, general manager of cyber division, advanced information systems",Position,127052
88,"Financial Planning Director",Position,107700
88,"Vice President, Defense Business Development",Position,107695
88,CEO,Position,2353
88,"President and Chief Operating Officer",Position,2353
88,CEO,Position,105292
88,Lobbyist,Position,13246
88,Director,Position,131059
88,"Channel Manager",Position,164705
88,President,Position,164870
88,NULL,Hierarchy,162203
88,Lobbyist,Transaction,18382
88,NULL,Position,189618
88,NULL,Position,2433
88,"Vice President",Position,189619
88,NULL,Position,189620
88,"Senior manager of contracts",Position,210357
88,"business unit",Hierarchy,212786
88,"Major stock holder",Ownership,79505
88,"lobbying firm",Transaction,182188
88,lobbyist,Transaction,13483
477,NULL,Position,37975
477,NULL,Position,1191
477,NULL,Position,37976
477,NULL,Position,37977
477,NULL,Position,59665
477,NULL,Position,4541
477,NULL,Position,37979
477,NULL,Position,37980
477,NULL,Position,37981
477,NULL,Position,2012
477,NULL,Position,37982
477,NULL,Position,37984
477,NULL,Position,37985
477,NULL,Position,4545
477,CEO,Position,37085
477,Chairman,Position,37085
477,"Vice chairman and COO",Position,43508
477,Director,Position,1156
477,Director,Position,43622
477,Director,Position,1545
477,"Managing Director and Co-Head of Fixed Income",Position,46455
477,"Board Member",Position,47178
477,NULL,Position,49529
477,"Managing Director and CFO",Position,50261
477,"Chief Accounting Officer",Position,50264
477,Shareholder,Ownership,58096
477,"Senior Managing Director",Position,62691
477,"Senior Managing Director",Position,62692
477,"Senior Managing Director",Position,62693
477,"Senior Managing Director",Position,62694
477,"General Counsel",Position,62695
477,"Vice Chairman",Position,62696
477,"Vice Chairman",Position,62697
477,"Member of Office of Chairman",Position,62698
477,NULL,Position,62699
477,"Chief Financial Officer",Position,50261
477,NULL,Position,1540
477,"Principal Accounting Officer",Position,50264
477,"Co-Chief Operating Officer",Position,62701
477,"Co-Chief Operating Officer",Position,62702
477,Director,Position,50269
477,President,Position,50269
477,"Senior Managing Director",Position,62703
477,NULL,Position,62704
477,"Vice Chairman",Position,62705
477,NULL,Position,8937
477,"Vice Chairman",Position,62706
477,"Vice Chairman",Position,62707
477,"Co-Founder & President",Position,46454
477,"Institutional investor",Ownership,75751
477,Shareholder,Ownership,75752
477,"Institutional investor",Ownership,58113
477,Shareholder,Ownership,75964
477,Shareholder,Ownership,37085
477,Shareholder,Ownership,62702
477,Shareholder,Ownership,62703
477,"Institutional investor",Ownership,37797
477,"major shareholder",Ownership,50269
477,Shareholder,Ownership,62701
477,"major shareholder",Ownership,79290
477,NULL,Position,59618
477,"Managing Director, head of BlackRock's Financial Institutions Group within the Global Client Group",Position,92427
477,Director,Position,70567
477,NULL,Position,37085
477,NULL,Position,99064
477,NULL,Position,99065
477,NULL,Position,1295
477,NULL,Position,99066
477,"Senior Managing Director",Position,120974
477,"Senior Managing Director",Position,120975
477,"Senior Managing Director",Position,120976
477,NULL,Position,5613
477,NULL,Position,1819
477,"General Counsel",Position,72950
477,"Senior Managing Director",Position,120978
477,NULL,Position,120979
477,NULL,Position,62702
477,NULL,Position,120980
477,"Senior Managing Director",Position,37981
477,"managing director, head of BlackRock Alternative Investors",Position,62122
477,"portfolio manager",Position,144356
477,NULL,Position,156493
477,Director,Position,68207
477,NULL,Hierarchy,75977
477,NULL,Hierarchy,79268
477,NULL,Hierarchy,89676
477,NULL,Hierarchy,89678
477,NULL,Hierarchy,89679
477,Insider,Ownership,37984
477,"vice president of strategy and business development",Position,186370
477,"Senior Managing Director",Position,190284
477,NULL,Position,59576
477,"Managing Director",Position,98431
477,consultant,Position,195233
477,"Managing Director",Position,201868
477,NULL,Hierarchy,203201
477,subsidiary,Hierarchy,213681
477,partner,Hierarchy,214978
477,"Vice chairman",Position,62698
497,Director,Position,7301
497,Director,Position,7302
497,President,Position,7302
497,Director,Position,7303
497,"Chief Executive Officer",Position,7303
497,Director,Position,7304
497,Director,Position,7305
497,Director,Position,7306
497,Director,Position,7307
497,"Executive Vice President",Position,7307
497,Director,Position,7308
497,Director,Position,7309
497,Director,Position,7310
497,Director,Position,7311
497,"Executive Vice President",Position,65611
497,NULL,Position,5988
497,"major shareholder",Ownership,7303
497,"Chief Accounting Officer",Position,65612
497,"Vice President",Position,76744
497,"Chief Operating Officer",Position,121044
497,"Chief Financial Officer",Position,121045
497,NULL,Position,65611
497,NULL,Hierarchy,112214
497,"SVP, General counsel",Position,3013
497,"Division President",Position,135234
497,NULL,Position,193850
497,"a lobbying firm",Transaction,193359
497,President,Position,76744
629,Director,Position,8774
629,"Executive Vice President (Retail Division)",Position,8775
629,Director,Position,8776
629,"Chairman (Smith Division)",Position,8776
629,Director,Position,8777
629,Director,Position,8778
629,CFO,Position,8779
629,"Executive Vice President (Fin, Administrative)",Position,8779
629,"President (NY Office Division)",Position,8780
629,Director,Position,8781
629,Chairman,Position,8781
629,CEO,Position,8781
629,Director,Position,8782
629,Director,Position,8783
629,Director,Position,8784
629,Director,Position,8785
629,Director,Position,8786
629,Director,Position,8787
629,President,Position,8787
629,"President (Smith Division)",Position,8788
629,"Executive Vice President",Position,64178
629,"President - Merchandise Mart",Position,42943
629,"EVP - Acquisitions",Position,64180
629,"EVP - Capital Markets",Position,64181
629,"partner & SVP",Position,71322
629,"EVP - Retail",Position,121405
629,NULL,Position,121406
629,"President-Merch Mart Division",Position,121407
629,"EVP - Co-Hd of Acquisitions",Position,121408
629,"Chief Financial Officer",Position,190555
629,subsidiary,Hierarchy,218150
12908,NULL,Membership,12907
12908,NULL,Membership,13020
12908,NULL,Membership,13142
12908,NULL,Membership,13180
12908,NULL,Membership,13191
12908,NULL,Membership,13204
12908,NULL,Membership,13212
12908,NULL,Membership,13250
12908,NULL,Membership,13310
12908,NULL,Membership,13353
12908,NULL,Membership,13375
12908,NULL,Membership,13410
12908,Chairman,Position,13410
12908,NULL,Membership,13416
12908,NULL,Membership,13440
12908,NULL,Membership,13443
12908,"Ranking Member",Position,13443
12908,NULL,Membership,13446
12908,NULL,Membership,13497
12908,NULL,Membership,13498
12908,NULL,Membership,13531
12908,NULL,Membership,13537
12908,NULL,Membership,13581
12908,NULL,Membership,13632
12908,NULL,Membership,94919
12908,NULL,Membership,13659
12908,NULL,Membership,13668
12908,Aide,Position,33158
12908,NULL,Position,4796
12908,Member,Position,28773
12908,NULL,Position,20439
12908,NULL,Position,13918
12908,"Professional Staff Member ",Position,82928
12908,"Senior Staff",Position,118219
12908,"Staff ",Position,112375
12908,NULL,Hierarchy,12909
12908,NULL,Hierarchy,12910
12908,NULL,Hierarchy,12911
12908,NULL,Hierarchy,13021
12908,NULL,Hierarchy,13144
12908,NULL,Hierarchy,13181
12908,"general counsel",Position,19490
14611,"Direct Lobbying",Lobbying,2
14611,"Lobbying (for client)",Lobbying,15633
